id,timestamp,user,ip_address,action,status,location,device,failed_attempts,session_duration_min,bytes_transferred,anomaly_label
804,2024-02-16T10:15:09,user_030,10.209.39.139,DATA_EXPORT,SUCCESS,"Austin, US",iOS 17,1,445,4322,normal
805,2024-02-16T10:24:55,user_021,10.211.183.83,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,0,13,38593,normal
806,2024-02-16T10:33:42,user_044,172.26.105.108,PASSWORD_CHANGE,SUCCESS,"Austin, US",Windows 10,1,166,9583,normal
807,2024-02-16T14:02:57,user_040,172.31.98.61,SSH_LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,0,83,37252,normal
808,2024-02-16T16:58:17,user_034,192.168.79.58,FILE_ACCESS,SUCCESS,"Austin, US",Ubuntu 22.04,1,416,7647,normal
809,2024-02-16T16:59:51,user_036,172.23.72.7,FILE_ACCESS,SUCCESS,"New York, US",Ubuntu 22.04,0,300,37841,normal
810,2024-02-16T17:06:28,user_033,192.168.224.150,LOGOUT,SUCCESS,"New York, US",Android 14,1,239,42261,normal
811,2024-02-16T17:33:28,user_048,10.132.205.99,LOGOUT,SUCCESS,"New York, US",MacOS Ventura,0,343,16591,normal
812,2024-02-16T17:33:38,user_048,10.218.204.113,LOGOUT,SUCCESS,"Los Angeles, US",Android 14,1,49,7070,normal
813,2024-02-16T18:44:43,user_045,192.168.154.92,SSH_LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,0,102,7434,normal
814,2024-02-17T08:41:24,user_045,192.168.248.20,DATA_EXPORT,SUCCESS,"Austin, US",Windows 10,1,328,46405,normal
815,2024-02-17T10:20:06,user_039,185.220.101.47,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,1,0,0,brute_force
816,2024-02-17T10:20:36,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",Android 14,2,0,0,brute_force
817,2024-02-17T10:21:06,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,3,0,0,brute_force
818,2024-02-17T10:21:36,user_039,185.220.101.47,LOGIN,FAILURE,"Shanghai, China",iOS 17,4,0,0,brute_force
819,2024-02-17T10:22:06,user_039,185.220.101.47,LOGIN,FAILURE,"Amsterdam, Netherlands",Ubuntu 22.04,5,0,0,brute_force
820,2024-02-17T10:22:36,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,6,0,0,brute_force
821,2024-02-17T10:23:06,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",iOS 17,7,0,0,brute_force
822,2024-02-17T10:23:36,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",Windows 10,8,0,0,brute_force
823,2024-02-17T10:24:06,user_039,185.220.101.47,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,9,0,0,brute_force
824,2024-02-17T10:24:36,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",Windows 10,10,0,0,brute_force
825,2024-02-17T10:25:06,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",Windows 10,11,0,0,brute_force
826,2024-02-17T10:25:36,user_039,185.220.101.47,LOGIN,FAILURE,"Shanghai, China",iOS 17,12,0,0,brute_force
827,2024-02-17T10:26:06,user_039,185.220.101.47,LOGIN,FAILURE,"Bucharest, Romania",Ubuntu 22.04,13,0,0,brute_force
828,2024-02-17T10:26:36,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",Android 14,14,0,0,brute_force
829,2024-02-17T10:27:06,user_039,185.220.101.47,LOGIN,FAILURE,"Amsterdam, Netherlands",MacOS Ventura,15,0,0,brute_force
830,2024-02-17T10:27:36,user_039,185.220.101.47,LOGIN,FAILURE,"Moscow, Russia",Android 14,16,0,0,brute_force
831,2024-02-17T10:28:06,user_039,185.220.101.47,LOGIN,SUCCESS,"Shanghai, China",Ubuntu 22.04,17,0,0,brute_force
832,2024-02-17T14:56:24,user_012,10.211.183.83,LOGOUT,SUCCESS,"New York, US",Android 14,0,469,5931,normal
833,2024-02-17T15:02:16,user_012,10.39.240.134,ADMIN_PANEL,SUCCESS,"Chicago, US",Android 14,0,82,49398,normal
834,2024-02-17T16:02:37,user_009,10.81.82.76,FILE_ACCESS,SUCCESS,"Austin, US",Ubuntu 22.04,1,72,5975,normal
835,2024-02-17T16:10:34,user_029,10.119.139.160,LOGIN,SUCCESS,"Austin, US",iOS 17,0,239,21085,normal
836,2024-02-17T17:07:00,user_011,172.31.98.61,PASSWORD_CHANGE,SUCCESS,"Austin, US",iOS 17,0,119,46864,normal
837,2024-02-17T17:18:29,user_017,172.22.144.9,ADMIN_PANEL,SUCCESS,"Seattle, US",Android 14,0,246,12849,normal
838,2024-02-17T17:40:42,user_004,10.192.131.0,ADMIN_PANEL,SUCCESS,"New York, US",Windows 10,1,11,1196,normal
839,2024-02-17T18:10:03,user_043,192.168.154.92,DATA_EXPORT,SUCCESS,"Los Angeles, US",iOS 17,0,365,6337,normal
840,2024-02-17T18:14:30,user_007,192.168.91.73,PASSWORD_CHANGE,SUCCESS,"Seattle, US",Ubuntu 22.04,0,336,4242,normal
841,2024-02-17T18:27:52,user_027,10.80.134.203,FILE_ACCESS,SUCCESS,"Seattle, US",Android 14,0,197,36160,normal
842,2024-02-17T18:41:29,user_038,192.168.198.48,LOGIN,SUCCESS,"Chicago, US",iOS 17,0,370,25232,normal
843,2024-02-17T19:51:56,user_044,10.91.66.201,LOGOUT,SUCCESS,"Austin, US",Windows 10,0,205,11818,normal
844,2024-02-18T05:08:52,user_042,45.142.212.100,FILE_ACCESS,SUCCESS,"Bucharest, Romania",Windows 10,0,159,857190,unusual_time
845,2024-02-18T09:49:45,user_001,172.25.76.64,ADMIN_PANEL,SUCCESS,"Austin, US",MacOS Ventura,0,106,30301,normal
846,2024-02-18T10:58:21,user_003,10.211.183.83,SSH_LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,0,96,46764,normal
847,2024-02-18T10:59:53,user_037,10.218.204.113,FILE_ACCESS,SUCCESS,"Los Angeles, US",Windows 10,1,232,34101,normal
848,2024-02-18T11:44:51,user_042,172.31.157.133,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,1,138,35234,normal
849,2024-02-18T12:29:40,user_040,192.168.167.144,SSH_LOGIN,SUCCESS,"Chicago, US",iOS 17,1,439,4775,normal
850,2024-02-18T12:42:03,user_050,192.168.205.31,LOGIN,SUCCESS,"New York, US",Android 14,0,61,30189,normal
851,2024-02-18T14:12:18,user_047,192.168.6.38,ADMIN_PANEL,SUCCESS,"Chicago, US",Android 14,1,270,28514,normal
852,2024-02-18T15:03:40,user_036,192.168.48.203,DATA_EXPORT,SUCCESS,"Austin, US",iOS 17,1,294,6349,normal
853,2024-02-18T15:41:42,user_021,10.153.239.149,LOGIN,SUCCESS,"Los Angeles, US",Android 14,0,392,9715,normal
854,2024-02-18T16:41:22,user_030,10.119.139.160,FILE_ACCESS,SUCCESS,"Austin, US",iOS 17,0,416,47444,normal
855,2024-02-18T17:41:57,user_024,10.91.66.201,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Android 14,1,185,22712,normal
856,2024-02-18T17:51:47,user_023,192.168.176.253,SSH_LOGIN,SUCCESS,"New York, US",iOS 17,0,135,31369,normal
857,2024-02-18T18:13:37,user_023,192.168.224.150,FILE_ACCESS,SUCCESS,"Seattle, US",Android 14,0,158,5979,normal
858,2024-02-18T18:22:49,user_040,10.86.59.91,FILE_ACCESS,SUCCESS,"Seattle, US",Windows 10,0,433,24113,normal
859,2024-02-18T18:44:35,user_018,192.168.187.145,DATA_EXPORT,SUCCESS,"New York, US",MacOS Ventura,0,417,20773,normal
860,2024-02-18T19:05:21,user_033,192.168.223.229,ADMIN_PANEL,SUCCESS,"Chicago, US",iOS 17,0,162,687766,privilege_escalation
861,2024-02-19T09:01:12,user_009,172.29.110.41,SSH_LOGIN,SUCCESS,"Austin, US",MacOS Ventura,0,95,31286,normal
862,2024-02-19T09:06:50,user_009,192.168.91.73,LOGOUT,SUCCESS,"Seattle, US",Windows 10,0,31,44553,normal
863,2024-02-19T10:12:48,user_037,192.168.248.20,FILE_ACCESS,SUCCESS,"Chicago, US",Android 14,1,330,45220,normal
864,2024-02-19T10:25:57,user_047,172.31.157.133,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Windows 10,0,263,7857,normal
865,2024-02-19T11:19:44,user_043,172.28.100.147,LOGIN,SUCCESS,"Chicago, US",iOS 17,0,458,41570,normal
866,2024-02-19T14:32:45,user_015,10.221.177.204,FILE_ACCESS,SUCCESS,"Seattle, US",Android 14,0,100,13133,normal
867,2024-02-19T16:17:14,user_002,192.168.167.144,FILE_ACCESS,SUCCESS,"Los Angeles, US",Windows 10,1,271,44533,normal
868,2024-02-19T16:29:27,user_047,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,1,0,0,brute_force
869,2024-02-19T16:29:57,user_047,45.142.212.100,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,2,0,0,brute_force
870,2024-02-19T16:30:27,user_047,45.142.212.100,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,3,0,0,brute_force
871,2024-02-19T16:30:57,user_047,45.142.212.100,LOGIN,FAILURE,"Bucharest, Romania",Ubuntu 22.04,4,0,0,brute_force
872,2024-02-19T16:31:27,user_047,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Windows 10,5,0,0,brute_force
873,2024-02-19T16:31:57,user_047,45.142.212.100,LOGIN,FAILURE,"Moscow, Russia",Android 14,6,0,0,brute_force
874,2024-02-19T16:32:27,user_047,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,7,0,0,brute_force
875,2024-02-19T16:32:57,user_047,45.142.212.100,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,8,0,0,brute_force
876,2024-02-19T16:33:27,user_047,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,9,0,0,brute_force
877,2024-02-19T16:33:57,user_047,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,10,0,0,brute_force
878,2024-02-19T16:34:27,user_047,45.142.212.100,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,11,0,0,brute_force
879,2024-02-19T16:34:57,user_047,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Android 14,12,0,0,brute_force
880,2024-02-19T16:35:27,user_047,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,13,0,0,brute_force
881,2024-02-19T16:35:57,user_047,45.142.212.100,LOGIN,FAILURE,"Moscow, Russia",iOS 17,14,0,0,brute_force
882,2024-02-19T16:36:27,user_047,45.142.212.100,LOGIN,SUCCESS,"Bucharest, Romania",iOS 17,15,0,0,brute_force
883,2024-02-19T17:44:01,user_050,192.168.176.253,PASSWORD_CHANGE,SUCCESS,"New York, US",Ubuntu 22.04,1,390,25658,normal
884,2024-02-19T17:49:54,user_022,45.142.212.100,LOGIN,SUCCESS,"Amsterdam, Netherlands",MacOS Ventura,0,15,1350,geo_anomaly
885,2024-02-19T18:41:47,user_027,10.218.204.113,SSH_LOGIN,SUCCESS,"Los Angeles, US",Android 14,0,149,45365,normal
886,2024-02-19T19:13:13,user_001,192.168.205.31,SSH_LOGIN,SUCCESS,"New York, US",Android 14,0,414,35285,normal
887,2024-02-20T09:26:56,user_003,172.31.98.61,FILE_ACCESS,SUCCESS,"Austin, US",iOS 17,1,179,12367,normal
888,2024-02-20T09:33:46,user_026,10.86.59.91,FILE_ACCESS,SUCCESS,"Los Angeles, US",Android 14,1,54,8678,normal
889,2024-02-20T09:53:08,user_045,10.80.134.203,PASSWORD_CHANGE,FAILURE,"Austin, US",MacOS Ventura,1,457,44802,normal
890,2024-02-20T09:59:36,user_024,192.168.6.38,PASSWORD_CHANGE,FAILURE,"Los Angeles, US",Android 14,0,377,30352,normal
891,2024-02-20T11:20:48,user_033,192.168.154.92,DATA_EXPORT,SUCCESS,"Los Angeles, US",Windows 10,1,213,48691,normal
892,2024-02-20T12:44:38,user_032,10.81.82.76,DATA_EXPORT,SUCCESS,"New York, US",iOS 17,1,145,41540,normal
893,2024-02-20T13:24:31,user_048,10.119.139.160,DATA_EXPORT,FAILURE,"New York, US",iOS 17,0,476,8257,normal
894,2024-02-20T13:35:23,user_024,192.168.176.253,LOGOUT,SUCCESS,"Seattle, US",iOS 17,0,28,2650,normal
895,2024-02-20T14:30:38,user_005,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",Android 14,1,0,0,brute_force
896,2024-02-20T14:31:08,user_005,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,2,0,0,brute_force
897,2024-02-20T14:31:38,user_005,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Android 14,3,0,0,brute_force
898,2024-02-20T14:32:08,user_005,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Android 14,4,0,0,brute_force
899,2024-02-20T14:32:38,user_005,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,5,0,0,brute_force
900,2024-02-20T14:33:08,user_005,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,6,0,0,brute_force
901,2024-02-20T14:33:38,user_005,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,7,0,0,brute_force
902,2024-02-20T14:34:08,user_005,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,8,0,0,brute_force
903,2024-02-20T14:34:38,user_005,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,9,0,0,brute_force
904,2024-02-20T14:35:08,user_005,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,10,0,0,brute_force
905,2024-02-20T14:35:38,user_005,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",Windows 10,11,0,0,brute_force
906,2024-02-20T14:36:08,user_005,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",iOS 17,12,0,0,brute_force
907,2024-02-20T14:36:38,user_005,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,13,0,0,brute_force
908,2024-02-20T14:37:08,user_005,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Android 14,14,0,0,brute_force
909,2024-02-20T14:37:38,user_005,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Windows 10,15,0,0,brute_force
910,2024-02-20T14:38:08,user_005,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",iOS 17,16,0,0,brute_force
911,2024-02-20T14:52:13,user_014,192.168.78.214,FILE_ACCESS,SUCCESS,"Chicago, US",Ubuntu 22.04,0,294,31907,normal
912,2024-02-20T16:02:42,user_022,10.39.240.134,DATA_EXPORT,SUCCESS,"New York, US",MacOS Ventura,0,297,41394,normal
913,2024-02-20T16:24:12,user_005,192.168.159.151,LOGIN,SUCCESS,"Austin, US",Ubuntu 22.04,0,92,6936,normal
914,2024-02-20T18:58:54,user_020,192.168.79.58,LOGIN,SUCCESS,"Chicago, US",iOS 17,1,183,49757,normal
915,2024-02-20T19:30:33,user_046,10.132.205.99,SSH_LOGIN,SUCCESS,"Seattle, US",Windows 10,0,167,42196,normal
916,2024-02-21T09:13:58,user_018,10.211.183.83,DATA_EXPORT,SUCCESS,"Austin, US",iOS 17,1,78,17459,normal
917,2024-02-21T09:20:35,user_046,172.17.78.30,LOGIN,SUCCESS,"Seattle, US",iOS 17,1,307,27195,normal
918,2024-02-21T11:16:46,user_031,10.218.204.113,LOGIN,SUCCESS,"New York, US",Windows 10,0,10,5000,impossible_travel
919,2024-02-21T11:31:46,user_031,95.214.55.0,LOGIN,SUCCESS,"Moscow, Russia",Ubuntu 22.04,0,30,50000,impossible_travel
920,2024-02-21T11:33:00,user_038,10.209.39.139,DATA_EXPORT,SUCCESS,"New York, US",Android 14,1,376,36742,normal
921,2024-02-21T12:12:59,user_003,192.168.167.144,ADMIN_PANEL,SUCCESS,"Los Angeles, US",Windows 10,0,199,26792,normal
922,2024-02-21T13:32:35,user_009,10.221.177.204,FILE_ACCESS,SUCCESS,"New York, US",Ubuntu 22.04,1,131,9332,normal
923,2024-02-21T13:40:29,user_012,172.31.98.61,DATA_EXPORT,SUCCESS,"New York, US",iOS 17,1,276,2243,normal
924,2024-02-21T13:57:18,user_050,192.168.242.146,ADMIN_PANEL,SUCCESS,"Austin, US",Android 14,0,160,4980482,privilege_escalation
925,2024-02-21T15:42:38,user_023,192.168.154.92,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,0,67,16529,normal
926,2024-02-21T16:58:33,user_003,172.24.63.76,FILE_ACCESS,SUCCESS,"New York, US",iOS 17,0,429,27302,normal
927,2024-02-21T17:48:26,user_007,192.168.187.145,SSH_LOGIN,SUCCESS,"Seattle, US",Windows 10,1,201,30522,normal
928,2024-02-21T17:50:05,user_048,10.239.196.237,ADMIN_PANEL,SUCCESS,"Austin, US",Windows 10,1,155,39891,normal
929,2024-02-21T18:34:34,user_006,10.192.131.0,LOGOUT,SUCCESS,"Chicago, US",Windows 10,0,418,10282,normal
930,2024-02-21T19:02:37,user_025,172.31.98.61,PASSWORD_CHANGE,SUCCESS,"Chicago, US",MacOS Ventura,1,469,44131,normal
931,2024-02-22T09:35:04,user_033,192.168.224.150,FILE_ACCESS,SUCCESS,"New York, US",Android 14,1,453,35352,normal
932,2024-02-22T10:07:08,user_026,192.168.4.248,ADMIN_PANEL,SUCCESS,"New York, US",iOS 17,0,71,13579,normal
933,2024-02-22T12:24:11,user_010,192.168.176.253,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,417,30444,normal
934,2024-02-22T12:55:05,user_003,192.168.80.56,ADMIN_PANEL,SUCCESS,"Austin, US",Ubuntu 22.04,1,453,6679,normal
935,2024-02-22T13:42:06,user_022,192.168.79.58,FILE_ACCESS,SUCCESS,"Austin, US",Ubuntu 22.04,1,421,49940,normal
936,2024-02-22T15:25:26,user_022,10.80.134.203,LOGIN,SUCCESS,"Chicago, US",Ubuntu 22.04,1,83,45111,normal
937,2024-02-22T16:48:15,user_032,192.168.64.87,ADMIN_PANEL,SUCCESS,"Austin, US",iOS 17,0,52,19383,normal
938,2024-02-22T17:31:06,user_020,172.31.98.61,PASSWORD_CHANGE,SUCCESS,"Seattle, US",MacOS Ventura,1,53,39412,normal
939,2024-02-22T17:58:30,user_033,10.209.39.139,DATA_EXPORT,SUCCESS,"Los Angeles, US",Android 14,0,292,21402,normal
940,2024-02-22T18:21:08,user_039,172.17.78.30,LOGOUT,SUCCESS,"Seattle, US",iOS 17,1,277,35241,normal
941,2024-02-22T19:38:30,user_029,10.86.59.91,LOGIN,SUCCESS,"Chicago, US",iOS 17,0,356,15397,normal
942,2024-02-23T02:47:53,user_002,194.165.16.100,FILE_ACCESS,SUCCESS,"Amsterdam, Netherlands",MacOS Ventura,0,185,427354,unusual_time
943,2024-02-23T08:58:35,user_027,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,1,0,0,brute_force
944,2024-02-23T08:59:05,user_027,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",Android 14,2,0,0,brute_force
945,2024-02-23T08:59:35,user_027,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,3,0,0,brute_force
946,2024-02-23T09:00:05,user_027,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,4,0,0,brute_force
947,2024-02-23T09:00:35,user_027,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Windows 10,5,0,0,brute_force
948,2024-02-23T09:01:05,user_027,185.234.218.21,LOGIN,SUCCESS,"Moscow, Russia",iOS 17,6,0,0,brute_force
949,2024-02-23T12:36:25,user_028,10.223.175.92,LOGIN,SUCCESS,"New York, US",Windows 10,0,10,5000,impossible_travel
950,2024-02-23T12:51:25,user_028,185.220.101.47,LOGIN,SUCCESS,"Moscow, Russia",Ubuntu 22.04,0,30,50000,impossible_travel
951,2024-02-23T15:28:54,user_014,192.168.63.4,LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,1,382,734,normal
952,2024-02-23T19:03:52,user_024,10.192.131.0,FILE_ACCESS,SUCCESS,"New York, US",Ubuntu 22.04,0,115,34144,normal
953,2024-02-23T19:06:08,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",iOS 17,1,0,0,brute_force
954,2024-02-23T19:06:38,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",MacOS Ventura,2,0,0,brute_force
955,2024-02-23T19:07:08,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",MacOS Ventura,3,0,0,brute_force
956,2024-02-23T19:07:38,user_017,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,4,0,0,brute_force
957,2024-02-23T19:08:08,user_017,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,5,0,0,brute_force
958,2024-02-23T19:08:38,user_017,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,6,0,0,brute_force
959,2024-02-23T19:09:08,user_017,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,7,0,0,brute_force
960,2024-02-23T19:09:38,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Ubuntu 22.04,8,0,0,brute_force
961,2024-02-23T19:10:08,user_017,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Android 14,9,0,0,brute_force
962,2024-02-23T19:10:38,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,10,0,0,brute_force
963,2024-02-23T19:11:08,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Ubuntu 22.04,11,0,0,brute_force
964,2024-02-23T19:11:38,user_017,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,12,0,0,brute_force
965,2024-02-23T19:12:08,user_017,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,13,0,0,brute_force
966,2024-02-23T19:12:38,user_017,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",iOS 17,14,0,0,brute_force
967,2024-02-23T19:13:08,user_017,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,15,0,0,brute_force
968,2024-02-23T19:13:38,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",MacOS Ventura,16,0,0,brute_force
969,2024-02-23T19:14:08,user_017,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Android 14,17,0,0,brute_force
970,2024-02-23T19:14:38,user_017,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",iOS 17,18,0,0,brute_force
971,2024-02-23T19:15:08,user_017,185.234.218.21,LOGIN,SUCCESS,"Shanghai, China",iOS 17,19,0,0,brute_force
972,2024-02-23T19:47:34,user_035,172.26.105.108,LOGOUT,SUCCESS,"Chicago, US",iOS 17,1,19,25584,normal
973,2024-02-24T08:19:27,user_050,172.23.72.7,ADMIN_PANEL,SUCCESS,"New York, US",Android 14,0,266,4277138,privilege_escalation
974,2024-02-24T08:32:21,user_006,172.22.125.151,DATA_EXPORT,SUCCESS,"Los Angeles, US",iOS 17,0,153,30785,normal
975,2024-02-24T09:46:03,user_033,10.218.204.113,FILE_ACCESS,SUCCESS,"Chicago, US",Windows 10,0,392,42761,normal
976,2024-02-24T10:45:38,user_026,10.223.175.92,DATA_EXPORT,SUCCESS,"Austin, US",Android 14,1,164,21879,normal
977,2024-02-24T13:39:17,user_037,192.168.242.146,ADMIN_PANEL,SUCCESS,"Austin, US",Android 14,1,96,24362,normal
978,2024-02-24T14:08:53,user_047,10.223.175.92,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Ubuntu 22.04,1,449,34526,normal
979,2024-02-24T14:16:44,user_011,10.119.139.160,PASSWORD_CHANGE,FAILURE,"Austin, US",Android 14,1,380,27075,normal
980,2024-02-24T14:55:43,user_035,192.168.198.48,ADMIN_PANEL,SUCCESS,"Los Angeles, US",Windows 10,0,146,2662889,privilege_escalation
981,2024-02-24T15:58:41,user_016,192.168.154.92,LOGIN,SUCCESS,"Los Angeles, US",Windows 10,0,198,25265,normal
982,2024-02-24T16:02:32,user_031,10.239.196.237,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,0,362,34061,normal
983,2024-02-24T16:48:46,user_014,192.168.64.87,LOGOUT,SUCCESS,"Austin, US",Ubuntu 22.04,1,465,34019,normal
984,2024-02-24T17:06:21,user_040,172.17.78.30,DATA_EXPORT,SUCCESS,"Austin, US",Android 14,1,305,12714,normal
985,2024-02-24T17:16:04,user_048,10.221.177.204,PASSWORD_CHANGE,SUCCESS,"Chicago, US",MacOS Ventura,1,470,23319,normal
986,2024-02-24T17:22:23,user_013,192.168.223.229,SSH_LOGIN,SUCCESS,"Los Angeles, US",Windows 10,1,305,26957,normal
987,2024-02-24T19:53:41,user_007,192.168.176.253,LOGOUT,SUCCESS,"New York, US",iOS 17,1,183,5800,normal
988,2024-02-25T08:10:50,user_021,192.168.205.31,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Windows 10,0,302,45369,normal
989,2024-02-25T08:53:07,user_033,172.29.110.41,LOGOUT,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,182,34106,normal
990,2024-02-25T10:57:30,user_024,192.168.198.48,ADMIN_PANEL,SUCCESS,"Los Angeles, US",MacOS Ventura,0,296,32246,normal
991,2024-02-25T11:03:13,user_031,192.168.91.73,SSH_LOGIN,SUCCESS,"Chicago, US",Ubuntu 22.04,0,47,9388,normal
992,2024-02-25T11:06:02,user_003,10.239.148.215,PASSWORD_CHANGE,SUCCESS,"Austin, US",Windows 10,1,27,4441,normal
993,2024-02-25T12:39:53,user_019,192.168.176.253,FILE_ACCESS,SUCCESS,"Austin, US",MacOS Ventura,1,382,32296,normal
994,2024-02-25T12:46:23,user_009,192.168.176.253,ADMIN_PANEL,SUCCESS,"Austin, US",Windows 10,0,190,36356,normal
995,2024-02-25T12:59:51,user_001,10.39.240.134,ADMIN_PANEL,SUCCESS,"Seattle, US",Windows 10,0,474,34918,normal
996,2024-02-25T14:25:27,user_041,192.168.159.151,ADMIN_PANEL,SUCCESS,"Seattle, US",MacOS Ventura,1,12,21216,normal
997,2024-02-25T14:28:20,user_008,172.28.100.147,ADMIN_PANEL,SUCCESS,"New York, US",MacOS Ventura,1,457,46372,normal
998,2024-02-25T14:59:12,user_033,172.23.72.7,LOGOUT,SUCCESS,"Chicago, US",iOS 17,0,303,38607,normal
999,2024-02-25T15:00:46,user_011,10.80.134.203,FILE_ACCESS,FAILURE,"Los Angeles, US",Android 14,0,450,41079,normal
1000,2024-02-25T15:19:09,user_006,172.22.145.226,DATA_EXPORT,SUCCESS,"Los Angeles, US",Android 14,1,156,37359,normal
1001,2024-02-25T16:08:07,user_045,2.58.56.201,LOGIN,FAILURE,"Bucharest, Romania",Android 14,1,0,0,brute_force
1002,2024-02-25T16:08:37,user_045,2.58.56.201,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,2,0,0,brute_force
1003,2024-02-25T16:09:07,user_045,2.58.56.201,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,3,0,0,brute_force
1004,2024-02-25T16:09:37,user_045,2.58.56.201,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,4,0,0,brute_force
1005,2024-02-25T16:10:07,user_045,2.58.56.201,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,5,0,0,brute_force
1006,2024-02-25T16:10:37,user_045,2.58.56.201,LOGIN,FAILURE,"Bucharest, Romania",Android 14,6,0,0,brute_force
